date,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
08-21,43.8,32.8,36.1,40.2,37.2,35.8,40.6,30.7,39.4,32.4,57.0,48.2,43.8,,30.7,32.4,36.0,41.9,47.3,57.0,39.4
08-22,41.7,31.8,35.4,40.2,36.8,35.7,41.0,34.0,38.9,32.4,56.6,48.0,44.4,,31.8,32.7,35.6,41.3,47.3,56.6,38.9
08-23,40.0,30.8,30.6,40.3,36.6,35.1,40.9,34.7,38.1,32.0,56.0,47.7,49.0,,30.6,31.0,34.9,40.6,48.7,56.0,38.1
08-24,39.3,33.7,45.5,49.2,36.4,35.1,40.4,35.5,37.6,31.7,55.3,46.7,49.7,,31.7,34.0,36.0,46.0,49.6,55.3,39.3
08-25,44.3,33.9,50.9,48.3,35.8,34.6,40.0,35.5,37.6,32.1,54.1,46.2,48.8,,32.1,34.0,35.7,47.0,50.5,54.1,40.0
08-26,43.2,32.7,49.3,48.1,35.7,34.2,39.4,35.3,37.2,32.3,53.3,46.0,48.4,,32.3,33.0,35.5,46.8,49.1,53.3,39.4
08-27,45.0,32.9,60.7,48.3,36.4,33.8,39.0,35.1,36.7,32.2,52.3,45.4,49.8,,32.2,33.1,35.9,46.5,51.8,60.7,39.0
08-28,44.4,33.0,59.8,48.7,39.4,33.8,38.5,34.8,36.1,32.1,51.5,45.1,49.6,,32.1,33.2,35.6,46.5,51.1,59.8,39.4
08-29,44.1,33.2,58.3,48.3,39.0,33.9,38.2,34.7,35.8,32.0,50.2,44.4,48.9,,32.0,33.3,35.4,46.0,49.9,58.3,39.0
08-30,44.4,34.7,56.9,47.0,38.3,33.8,39.4,34.0,35.9,31.7,49.1,43.9,43.2,,31.7,33.9,35.4,44.1,48.7,56.9,39.4
08-31,44.3,33.3,56.3,46.2,37.9,33.9,38.8,34.0,35.2,31.7,48.4,43.4,42.4,,31.7,33.4,34.7,43.8,47.9,56.3,38.8
09-01,43.5,33.3,57.8,45.4,38.1,33.7,37.9,33.9,35.3,31.6,47.3,42.7,41.5,,31.6,33.4,34.7,43.0,46.9,57.8,38.1
09-02,42.7,32.7,65.4,44.4,38.2,33.4,37.4,33.5,34.9,31.0,58.4,42.1,41.7,,31.0,32.9,34.3,42.4,55.6,65.4,38.2
09-03,41.8,32.4,65.0,43.8,37.5,33.7,37.2,33.0,34.6,30.9,58.1,41.4,45.7,,30.9,32.5,34.2,42.6,55.6,65.0,37.5
09-04,41.4,31.4,64.5,43.4,37.7,33.3,36.6,32.5,34.7,30.9,57.6,40.6,45.3,,30.9,31.6,34.1,42.2,55.2,64.5,37.7
09-05,40.4,31.4,64.4,42.2,37.0,33.2,36.4,32.0,34.3,30.8,56.7,39.9,45.1,,30.8,31.5,33.9,41.2,54.4,64.4,37.0
09-06,39.9,31.4,63.0,42.0,36.4,33.0,35.9,32.2,34.3,30.8,55.9,39.1,44.1,,30.8,31.6,33.8,40.7,53.6,63.0,36.4
09-07,39.5,30.7,61.4,41.9,36.2,32.8,35.4,31.7,34.1,30.9,55.1,38.6,43.2,,30.7,31.0,33.6,40.5,52.7,61.4,36.2
09-08,38.7,30.5,62.0,41.7,35.9,32.9,35.0,31.4,33.9,30.7,54.0,37.9,42.6,,30.5,30.8,33.5,39.9,51.8,62.0,35.9
09-09,38.2,30.1,62.8,42.7,35.5,32.5,34.8,31.7,33.7,29.7,52.9,37.5,41.8,,29.7,30.4,33.2,39.6,50.9,62.8,35.5
09-10,37.6,29.6,65.6,43.3,35.3,32.5,34.6,31.5,33.5,28.9,52.0,36.7,41.3,,28.9,30.0,33.1,39.1,50.3,65.6,35.3
09-11,36.9,29.5,71.7,43.2,34.7,32.1,34.0,31.5,33.1,28.8,51.3,36.2,41.1,,28.8,29.9,32.7,38.6,49.7,71.7,34.7
09-12,37.7,42.8,70.2,43.1,34.4,32.7,34.5,31.6,32.5,28.9,50.8,35.9,40.8,,28.9,31.8,33.7,41.6,49.2,70.2,35.9
09-13,37.5,40.0,70.9,42.2,34.0,32.3,38.7,32.1,32.8,28.9,50.3,35.6,41.9,,28.9,32.1,33.5,40.7,48.7,70.9,37.5
09-14,37.0,38.3,71.6,42.1,33.6,32.6,38.3,31.7,32.8,28.9,49.5,35.8,43.4,,28.9,31.9,33.3,39.8,48.3,71.6,37.0
09-15,36.9,37.3,70.9,41.4,34.1,34.2,46.3,31.8,33.1,29.2,48.7,35.4,44.3,,29.2,32.0,34.1,42.5,48.2,70.9,36.9
09-16,37.7,36.4,69.2,40.9,39.0,34.0,50.8,31.7,33.0,29.1,47.9,36.0,44.1,,29.1,31.9,35.2,42.2,50.2,69.2,37.7
09-17,38.0,35.4,67.7,40.7,39.3,33.4,50.1,31.6,33.0,29.0,47.1,36.9,43.9,,29.0,31.9,34.6,42.0,49.5,67.7,38.0
09-18,48.9,34.8,67.2,40.2,39.1,33.7,49.6,31.5,33.1,29.2,46.3,37.0,43.6,,29.2,31.8,34.3,44.6,49.4,67.2,39.1
09-19,48.4,33.7,65.7,39.6,38.5,33.8,48.9,31.5,33.1,29.3,45.6,36.8,43.9,,29.3,31.8,33.8,44.6,48.8,65.7,38.5
09-20,46.8,32.9,64.7,39.4,38.5,33.9,48.0,31.1,32.8,29.2,45.5,36.6,43.7,,29.2,31.5,33.5,44.4,47.8,64.7,38.5
09-21,46.0,32.8,63.3,38.9,38.2,33.4,47.5,30.8,32.7,29.1,45.0,37.2,43.1,,29.1,31.2,33.2,43.9,47.2,63.3,38.2
09-22,44.9,31.4,62.4,48.0,38.5,33.6,46.9,30.5,32.4,29.2,44.3,44.0,42.6,,29.2,30.7,33.1,44.6,47.8,62.4,42.6
09-23,44.6,31.3,62.1,51.8,37.9,56.2,46.2,30.3,32.1,29.0,44.0,43.2,42.0,,29.0,30.5,35.6,45.2,55.3,62.1,43.2
09-24,43.5,30.5,61.4,50.1,38.0,54.9,45.7,30.1,32.3,28.9,43.6,42.6,41.4,,28.9,30.1,35.7,44.5,54.0,61.4,42.6
09-25,42.7,29.7,60.4,49.1,37.8,54.7,45.4,30.1,32.1,28.8,43.4,42.2,40.9,,28.8,29.8,35.5,44.2,53.6,60.4,42.2
09-26,42.4,29.5,59.7,47.9,37.9,54.3,47.8,29.7,32.0,28.8,43.2,41.8,40.4,,28.8,29.6,35.6,45.0,53.0,59.7,41.8
09-27,41.9,29.0,58.6,47.4,37.6,53.8,47.4,29.6,32.2,28.9,43.2,41.3,39.9,,28.9,29.1,35.4,44.8,52.5,58.6,41.3
09-28,41.0,28.8,58.1,59.5,37.5,53.7,47.0,29.5,32.3,28.8,42.6,41.2,39.5,,28.8,29.0,35.4,44.4,57.2,59.5,41.0
09-29,40.9,28.1,58.3,57.8,37.5,53.5,49.0,29.6,31.8,28.2,42.4,41.0,39.2,,28.1,28.5,35.2,45.1,56.9,58.3,40.9
09-30,40.1,28.2,61.0,57.4,37.4,54.7,48.7,29.7,31.6,28.1,41.9,40.8,38.7,,28.1,28.5,35.1,44.6,56.8,61.0,40.1
